Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1997-05-23 00:00:00-04:00,0.20632199943065643,0.20632199943065643,0.20632199943065643,0.20632199943065643,0,0.0,0.0
1997-05-27 00:00:00-04:00,0.20632199943065643,0.20632199943065643,0.20632199943065643,0.20632199943065643,0,0.0,0.0
1997-05-28 00:00:00-04:00,0.20632199943065643,0.20632199943065643,0.20632199943065643,0.20632199943065643,0,0.0,0.0
1997-05-29 00:00:00-04:00,0.20632199943065643,0.20632199943065643,0.20632199943065643,0.20632199943065643,0,0.0,0.0
1997-05-30 00:00:00-04:00,0.20632199943065643,0.20632199943065643,0.20632199943065643,0.20632199943065643,0,0.0,0.0
1997-06-02 00:00:00-04:00,0.20632199943065643,0.20632199943065643,0.20632199943065643,0.20632199943065643,0,0.0,0.0
1997-06-03 00:00:00-04:00,0.20632199943065643,0.20632199943065643,0.20632199943065643,0.20632199943065643,0,0.0,0.0
1997-06-04 00:00:00-04:00,0.20632199943065643,0.20632199943065643,0.20632199943065643,0.20632199943065643,0,0.0,0.0
1997-06-05 00:00:00-04:00,0.20632199943065643,0.20632199943065643,0.20632199943065643,0.20632199943065643,0,0.0,0.0
1997-06-06 00:00:00-04:00,0.20632199943065643,0.20632199943065643,0.20632199943065643,0.20632199943065643,0,0.0,0.0
1997-06-09 00:00:00-04:00,0.2329147756099701,0.2329147756099701,0.2329147756099701,0.2329147756099701,18000,0.0,0.0
1997-06-10 00:00:00-04:00,0.23474852740764618,0.23474852740764618,0.23474852740764618,0.23474852740764618,30000,0.0,0.0
1997-06-11 00:00:00-04:00,0.23474852740764618,0.23474852740764618,0.23474852740764618,0.23474852740764618,15000,0.0,0.0
1997-06-12 00:00:00-04:00,0.2329147756099701,0.2329147756099701,0.2329147756099701,0.2329147756099701,450000,0.0,0.0
1997-06-13 00:00:00-04:00,0.23474845874179293,0.23474845874179293,0.2329147756099701,0.2329147756099701,87000,0.0,0.0
1997-06-16 00:00:00-04:00,0.23474852740764618,0.23474852740764618,0.23474852740764618,0.23474852740764618,420000,0.0,0.0
1997-06-17 00:00:00-04:00,0.2329147756099701,0.2329147756099701,0.2329147756099701,0.2329147756099701,150000,0.0,0.0
1997-06-18 00:00:00-04:00,0.2329147756099701,0.2329147756099701,0.2329147756099701,0.2329147756099701,15000,0.0,0.0
1997-06-19 00:00:00-04:00,0.23291484373945598,0.23474852740764618,0.23291484373945598,0.23474852740764618,63000,0.0,0.0
1997-06-20 00:00:00-04:00,0.23474852740764618,0.23474852740764618,0.23474852740764618,0.23474852740764618,3000,0.0,0.0
1997-06-23 00:00:00-04:00,0.23474852740764618,0.23474852740764618,0.23474852740764618,0.23474852740764618,627000,0.0,0.0
1997-06-24 00:00:00-04:00,0.23474852740764618,0.23474852740764618,0.23474852740764618,0.23474852740764618,0,0.0,0.0
1997-06-25 00:00:00-04:00,0.23474852740764618,0.23474852740764618,0.23474852740764618,0.23474852740764618,0,0.0,0.0
1997-06-26 00:00:00-04:00,0.23108060523456933,0.23108060523456933,0.22741281986236572,0.22741281986236572,45000,0.0,0.0
1997-06-27 00:00:00-04:00,0.23108072578907013,0.23108072578907013,0.23108072578907013,0.23108072578907013,3000,0.0,0.0
1997-06-30 00:00:00-04:00,0.23291485554880093,0.23291485554880093,0.23108072578907013,0.23108072578907013,18000,0.0,0.0
1997-07-01 00:00:00-04:00,0.2329147756099701,0.2329147756099701,0.2329147756099701,0.2329147756099701,12000,0.0,0.0
1997-07-02 00:00:00-04:00,0.22924663283215962,0.22924663283215962,0.22420333325862885,0.22420333325862885,1554000,0.0,0.0
1997-07-03 00:00:00-04:00,0.22557871043682098,0.22557871043682098,0.22557871043682098,0.22557871043682098,15000,0.0,0.0
1997-07-07 00:00:00-04:00,0.22924652695655823,0.22924652695655823,0.22924652695655823,0.22924652695655823,12000,0.0,0.0
1997-07-08 00:00:00-04:00,0.2255787548319991,0.2255787548319991,0.2219109684228897,0.2219109684228897,336000,0.0,0.0
1997-07-09 00:00:00-04:00,0.2219109684228897,0.2219109684228897,0.2219109684228897,0.2219109684228897,0,0.0,0.0
1997-07-10 00:00:00-04:00,0.2219109684228897,0.2219109684228897,0.2219109684228897,0.2219109684228897,75000,0.0,0.0
1997-07-11 00:00:00-04:00,0.2219109684228897,0.2219109684228897,0.2219109684228897,0.2219109684228897,0,0.0,0.0
1997-07-14 00:00:00-04:00,0.2219109684228897,0.2219109684228897,0.2219109684228897,0.2219109684228897,0,0.0,0.0
1997-07-15 00:00:00-04:00,0.22374460771159907,0.22557871043682098,0.22374460771159907,0.22557871043682098,36000,0.0,0.0
1997-07-16 00:00:00-04:00,0.22557871043682098,0.22557871043682098,0.22557871043682098,0.22557871043682098,0,0.0,0.0
1997-07-17 00:00:00-04:00,0.22741281986236572,0.22741281986236572,0.22741281986236572,0.22741281986236572,51000,0.0,0.0
1997-07-18 00:00:00-04:00,0.22741281986236572,0.22741281986236572,0.22741281986236572,0.22741281986236572,0,0.0,0.0
1997-07-21 00:00:00-04:00,0.22741281986236572,0.22741281986236572,0.22741281986236572,0.22741281986236572,0,0.0,0.0
1997-07-22 00:00:00-04:00,0.22374467551708221,0.22374467551708221,0.22374467551708221,0.22374467551708221,30000,0.0,0.0
1997-07-23 00:00:00-04:00,0.22741281986236572,0.22741281986236572,0.22741281986236572,0.22741281986236572,21000,0.0,0.0
1997-07-24 00:00:00-04:00,0.22741281986236572,0.22741281986236572,0.22741281986236572,0.22741281986236572,0,0.0,0.0
1997-07-25 00:00:00-04:00,0.22741281986236572,0.22741281986236572,0.22741281986236572,0.22741281986236572,0,0.0,0.0
1997-07-28 00:00:00-04:00,0.22741281986236572,0.22741281986236572,0.22741281986236572,0.22741281986236572,0,0.0,0.0
1997-07-29 00:00:00-04:00,0.22741281986236572,0.22741281986236572,0.22741281986236572,0.22741281986236572,0,0.0,0.0
1997-07-30 00:00:00-04:00,0.22374471299485715,0.22374471299485715,0.21732594072818756,0.21732594072818756,105000,0.0,0.0
1997-07-31 00:00:00-04:00,0.21732594072818756,0.21732594072818756,0.21732594072818756,0.21732594072818756,0,0.0,0.0
1997-08-01 00:00:00-04:00,0.21457482874393463,0.21457482874393463,0.21457482874393463,0.21457482874393463,15000,0.0,0.0
1997-08-04 00:00:00-04:00,0.21457482874393463,0.21457482874393463,0.21457482874393463,0.21457482874393463,0,0.0,0.0
1997-08-05 00:00:00-04:00,0.2072388082742691,0.2072388082742691,0.2072388082742691,0.2072388082742691,135000,0.0,0.0
1997-08-06 00:00:00-04:00,0.21090716123580933,0.2145749614127811,0.21090716123580933,0.21090716123580933,507000,0.0,0.0
1997-08-07 00:00:00-04:00,0.21274074912071228,0.21274074912071228,0.21274074912071228,0.21274074912071228,15000,0.0,0.0
1997-08-08 00:00:00-04:00,0.21824272289771668,0.2219109684228897,0.21824272289771668,0.2219109684228897,270000,0.0,0.0
1997-08-11 00:00:00-04:00,0.22557871043682098,0.22557871043682098,0.22557871043682098,0.22557871043682098,21000,0.0,0.0
1997-08-12 00:00:00-04:00,0.2219109684228897,0.2219109684228897,0.2219109684228897,0.2219109684228897,15000,0.0,0.0
1997-08-13 00:00:00-04:00,0.2219109684228897,0.2219109684228897,0.2219109684228897,0.2219109684228897,21000,0.0,0.0
1997-08-14 00:00:00-04:00,0.2219109684228897,0.2219109684228897,0.2219109684228897,0.2219109684228897,0,0.0,0.0
1997-08-15 00:00:00-04:00,0.2219109684228897,0.2219109684228897,0.2219109684228897,0.2219109684228897,0,0.0,0.0
1997-08-18 00:00:00-04:00,0.22007682689980432,0.22007682689980432,0.21640902757644653,0.21640902757644653,180000,0.0,0.0
1997-08-19 00:00:00-04:00,0.21640902757644653,0.21640902757644653,0.21640902757644653,0.21640902757644653,0,0.0,0.0
1997-08-20 00:00:00-04:00,0.2145749515793323,0.2145749515793323,0.2090730220079422,0.2090730220079422,180000,0.0,0.0
1997-08-21 00:00:00-04:00,0.2090730220079422,0.2090730220079422,0.2090730220079422,0.2090730220079422,0,0.0,0.0
1997-08-22 00:00:00-04:00,0.2090730220079422,0.2090730220079422,0.2090730220079422,0.2090730220079422,0,0.0,0.0
1997-08-25 00:00:00-04:00,0.2090730220079422,0.2090730220079422,0.2090730220079422,0.2090730220079422,0,0.0,0.0
1997-08-26 00:00:00-04:00,0.2090730220079422,0.2090730220079422,0.2090730220079422,0.2090730220079422,0,0.0,0.0
1997-08-27 00:00:00-04:00,0.2090730220079422,0.2090730220079422,0.2090730220079422,0.2090730220079422,0,0.0,0.0
1997-08-28 00:00:00-04:00,0.2090730220079422,0.2090730220079422,0.2090730220079422,0.2090730220079422,0,0.0,0.0
1997-08-29 00:00:00-04:00,0.2090730220079422,0.2090730220079422,0.2090730220079422,0.2090730220079422,0,0.0,0.0
1997-09-02 00:00:00-04:00,0.20540520548820496,0.20540520548820496,0.20540520548820496,0.20540520548820496,15000,0.0,0.0
1997-09-03 00:00:00-04:00,0.20540520548820496,0.20540520548820496,0.20540520548820496,0.20540520548820496,0,0.0,0.0
1997-09-04 00:00:00-04:00,0.20540520548820496,0.20540520548820496,0.20540520548820496,0.20540520548820496,0,0.0,0.0
1997-09-05 00:00:00-04:00,0.20540520548820496,0.20540520548820496,0.20540520548820496,0.20540520548820496,0,0.0,0.0
1997-09-08 00:00:00-04:00,0.20540520548820496,0.20540520548820496,0.20540520548820496,0.20540520548820496,0,0.0,0.0
1997-09-09 00:00:00-04:00,0.20540520548820496,0.20540520548820496,0.20540520548820496,0.20540520548820496,0,0.0,0.0
1997-09-10 00:00:00-04:00,0.20540520548820496,0.20540520548820496,0.20540520548820496,0.20540520548820496,0,0.0,0.0
1997-09-11 00:00:00-04:00,0.20540520548820496,0.20540520548820496,0.20540520548820496,0.20540520548820496,0,0.0,0.0
1997-09-12 00:00:00-04:00,0.20540520548820496,0.20540520548820496,0.20540520548820496,0.20540520548820496,0,0.0,0.0
1997-09-15 00:00:00-04:00,0.20540520548820496,0.20540520548820496,0.20540520548820496,0.20540520548820496,0,0.0,0.0
1997-09-16 00:00:00-04:00,0.20540520548820496,0.20540520548820496,0.20540520548820496,0.20540520548820496,0,0.0,0.0
1997-09-17 00:00:00-04:00,0.20540520548820496,0.20540520548820496,0.20540520548820496,0.20540520548820496,0,0.0,0.0
1997-09-18 00:00:00-04:00,0.20540520548820496,0.20540520548820496,0.20540520548820496,0.20540520548820496,0,0.0,0.0
1997-09-19 00:00:00-04:00,0.20540520548820496,0.20540520548820496,0.20540520548820496,0.20540520548820496,0,0.0,0.0
1997-09-22 00:00:00-04:00,0.20540512557111174,0.2072388082742691,0.20540512557111174,0.2072388082742691,27000,0.0,0.0
1997-09-23 00:00:00-04:00,0.2086409501998965,0.21049568057060242,0.2086409501998965,0.21049568057060242,66000,0.005233,0.0
1997-09-24 00:00:00-04:00,0.21049568057060242,0.21049568057060242,0.21049568057060242,0.21049568057060242,0,0.0,0.0
1997-09-25 00:00:00-04:00,0.21049568057060242,0.21049568057060242,0.21049568057060242,0.21049568057060242,0,0.0,0.0
1997-09-26 00:00:00-04:00,0.21049568057060242,0.21049568057060242,0.21049568057060242,0.21049568057060242,0,0.0,0.0
1997-09-29 00:00:00-04:00,0.21049568057060242,0.21049568057060242,0.21049568057060242,0.21049568057060242,0,0.0,0.0
1997-09-30 00:00:00-04:00,0.21049568057060242,0.21049568057060242,0.21049568057060242,0.21049568057060242,0,0.0,0.0
1997-10-01 00:00:00-04:00,0.21142273820398466,0.2151317596435547,0.21142273820398466,0.2151317596435547,150000,0.0,0.0
1997-10-02 00:00:00-04:00,0.2151317596435547,0.2151317596435547,0.2151317596435547,0.2151317596435547,0,0.0,0.0
1997-10-03 00:00:00-04:00,0.2151317596435547,0.2151317596435547,0.2151317596435547,0.2151317596435547,0,0.0,0.0
1997-10-06 00:00:00-04:00,0.2169865978318449,0.22440509498119354,0.2169865978318449,0.22440509498119354,168000,0.0,0.0
1997-10-07 00:00:00-04:00,0.22255031764507294,0.22347746383556633,0.22255031764507294,0.22255031764507294,183000,0.0,0.0
1997-10-08 00:00:00-04:00,0.2188412845134735,0.2188412845134735,0.2188412845134735,0.2188412845134735,60000,0.0,0.0
1997-10-09 00:00:00-04:00,0.222550306841471,0.222550306841471,0.2188412845134735,0.2188412845134735,12000,0.0,0.0
1997-10-10 00:00:00-04:00,0.2225503041793064,0.2225503041793064,0.2169865518808365,0.2169865518808365,42000,0.0,0.0
1997-10-13 00:00:00-04:00,0.2169865518808365,0.2169865518808365,0.2169865518808365,0.2169865518808365,0,0.0,0.0
1997-10-14 00:00:00-04:00,0.2169865518808365,0.2169865518808365,0.2169865518808365,0.2169865518808365,0,0.0,0.0
1997-10-15 00:00:00-04:00,0.21513187281225543,0.21513187281225543,0.21327759325504303,0.21327759325504303,30000,0.0,0.0
1997-10-16 00:00:00-04:00,0.21142283574031007,0.21142283574031007,0.20771381258964539,0.20771381258964539,75000,0.0,0.0
1997-10-17 00:00:00-04:00,0.2058590054512024,0.2058590054512024,0.2058590054512024,0.2058590054512024,15000,0.0,0.0
1997-10-20 00:00:00-04:00,0.20585907608206191,0.20585907608206191,0.20400433242321014,0.20400433242321014,42000,0.0,0.0
1997-10-21 00:00:00-04:00,0.20400433242321014,0.20400433242321014,0.20400433242321014,0.20400433242321014,0,0.0,0.0
1997-10-22 00:00:00-04:00,0.20400433242321014,0.20400433242321014,0.20400433242321014,0.20400433242321014,0,0.0,0.0
1997-10-23 00:00:00-04:00,0.20400433242321014,0.20400433242321014,0.20400433242321014,0.20400433242321014,306000,0.0,0.0
1997-10-24 00:00:00-04:00,0.20215003192424774,0.20215003192424774,0.20215003192424774,0.20215003192424774,33000,0.0,0.0
1997-10-27 00:00:00-05:00,0.20215003192424774,0.20215003192424774,0.20215003192424774,0.20215003192424774,0,0.0,0.0
1997-10-28 00:00:00-05:00,0.20215003192424774,0.20215003192424774,0.20215003192424774,0.20215003192424774,0,0.0,0.0
1997-10-29 00:00:00-05:00,0.20215003192424774,0.20215003192424774,0.20215003192424774,0.20215003192424774,0,0.0,0.0
1997-10-30 00:00:00-05:00,0.19473150372505188,0.19473150372505188,0.19473150372505188,0.19473150372505188,15000,0.0,0.0
1997-10-31 00:00:00-05:00,0.19473150372505188,0.19473150372505188,0.19473150372505188,0.19473150372505188,0,0.0,0.0
1997-11-03 00:00:00-05:00,0.19473150372505188,0.19473150372505188,0.19473150372505188,0.19473150372505188,0,0.0,0.0
1997-11-04 00:00:00-05:00,0.19473150372505188,0.19473150372505188,0.19473150372505188,0.19473150372505188,0,0.0,0.0
1997-11-05 00:00:00-05:00,0.19473150372505188,0.19473150372505188,0.19473150372505188,0.19473150372505188,0,0.0,0.0
1997-11-06 00:00:00-05:00,0.1910225749015808,0.1910225749015808,0.1910225749015808,0.1910225749015808,15000,0.0,0.0
1997-11-07 00:00:00-05:00,0.1910225749015808,0.1910225749015808,0.1910225749015808,0.1910225749015808,0,0.0,0.0
1997-11-10 00:00:00-05:00,0.1910225749015808,0.1910225749015808,0.1910225749015808,0.1910225749015808,0,0.0,0.0
1997-11-11 00:00:00-05:00,0.18916781757299753,0.18916781757299753,0.18545879423618317,0.18545879423618317,78000,0.0,0.0
1997-11-12 00:00:00-05:00,0.18360402367020762,0.18360402367020762,0.17433124780654907,0.17433124780654907,120000,0.0,0.0
1997-11-13 00:00:00-05:00,0.17247649341203947,0.17247649341203947,0.15763996541500092,0.15763996541500092,165000,0.0,0.0
1997-11-14 00:00:00-05:00,0.15763996541500092,0.15763996541500092,0.15763996541500092,0.15763996541500092,0,0.0,0.0
1997-11-17 00:00:00-05:00,0.153930515641283,0.16876749694347382,0.153930515641283,0.16876749694347382,219000,0.0,0.0
1997-11-18 00:00:00-05:00,0.1650580213522917,0.1650580213522917,0.16134899854660034,0.16134899854660034,36000,0.0,0.0
1997-11-19 00:00:00-05:00,0.16134899854660034,0.16134899854660034,0.16134899854660034,0.16134899854660034,0,0.0,0.0
1997-11-20 00:00:00-05:00,0.16134899854660034,0.16134899854660034,0.16134899854660034,0.16134899854660034,0,0.0,0.0
1997-11-21 00:00:00-05:00,0.16320374336607804,0.16876749694347382,0.16320374336607804,0.16876749694347382,45000,0.0,0.0
1997-11-24 00:00:00-05:00,0.16876749694347382,0.16876749694347382,0.16876749694347382,0.16876749694347382,0,0.0,0.0
1997-11-25 00:00:00-05:00,0.16876749694347382,0.16876749694347382,0.16876749694347382,0.16876749694347382,0,0.0,0.0
1997-11-26 00:00:00-05:00,0.16876749694347382,0.16876749694347382,0.16876749694347382,0.16876749694347382,0,0.0,0.0
1997-11-28 00:00:00-05:00,0.1706218123435974,0.1706218123435974,0.1706218123435974,0.1706218123435974,219000,0.0,0.0
1997-12-01 00:00:00-05:00,0.1706218123435974,0.1706218123435974,0.1706218123435974,0.1706218123435974,0,0.0,0.0
1997-12-02 00:00:00-05:00,0.1724764531818983,0.18174923956394196,0.1724764531818983,0.18174923956394196,390000,0.0,0.0
1997-12-03 00:00:00-05:00,0.18174923956394196,0.18174923956394196,0.18174923956394196,0.18174923956394196,0,0.0,0.0
1997-12-04 00:00:00-05:00,0.18174923956394196,0.18174923956394196,0.18174923956394196,0.18174923956394196,0,0.0,0.0
1997-12-05 00:00:00-05:00,0.18174923956394196,0.18174923956394196,0.18174923956394196,0.18174923956394196,0,0.0,0.0
1997-12-08 00:00:00-05:00,0.1780402809381485,0.1780402809381485,0.1780402809381485,0.1780402809381485,30000,0.0,0.0
1997-12-09 00:00:00-05:00,0.17618559787717283,0.1798950731754303,0.17618559787717283,0.1798950731754303,33000,0.0,0.0
1997-12-10 00:00:00-05:00,0.1798950731754303,0.1798950731754303,0.1798950731754303,0.1798950731754303,12000,0.0,0.0
1997-12-11 00:00:00-05:00,0.17618557236068,0.1808221936225891,0.17618557236068,0.1808221936225891,63000,0.0,0.0
1997-12-12 00:00:00-05:00,0.1808221936225891,0.1808221936225891,0.1808221936225891,0.1808221936225891,0,0.0,0.0
1997-12-15 00:00:00-05:00,0.18360403180122375,0.18360403180122375,0.18360403180122375,0.18360403180122375,21000,0.0,0.0
1997-12-16 00:00:00-05:00,0.1798950731754303,0.1798950731754303,0.1798950731754303,0.1798950731754303,15000,0.0,0.0
1997-12-17 00:00:00-05:00,0.1780402809381485,0.1780402809381485,0.1780402809381485,0.1780402809381485,30000,0.0,0.0
1997-12-18 00:00:00-05:00,0.1780402809381485,0.1780402809381485,0.1780402809381485,0.1780402809381485,180000,0.0,0.0
1997-12-19 00:00:00-05:00,0.1780402809381485,0.1780402809381485,0.1780402809381485,0.1780402809381485,3000,0.0,0.0
1997-12-22 00:00:00-05:00,0.1780402809381485,0.1780402809381485,0.1780402809381485,0.1780402809381485,0,0.0,0.0
1997-12-23 00:00:00-05:00,0.1780402809381485,0.1780402809381485,0.1780402809381485,0.1780402809381485,0,0.0,0.0
1997-12-24 00:00:00-05:00,0.1780402809381485,0.1780402809381485,0.1780402809381485,0.1780402809381485,0,0.0,0.0
1997-12-26 00:00:00-05:00,0.1798950731754303,0.1798950731754303,0.1798950731754303,0.1798950731754303,15000,0.0,0.0
1997-12-29 00:00:00-05:00,0.1798950731754303,0.1798950731754303,0.1798950731754303,0.1798950731754303,0,0.0,0.0
1997-12-30 00:00:00-05:00,0.1798950731754303,0.1798950731754303,0.1798950731754303,0.1798950731754303,0,0.0,0.0
1997-12-31 00:00:00-05:00,0.1798950731754303,0.1798950731754303,0.1798950731754303,0.1798950731754303,0,0.0,0.0
1998-01-02 00:00:00-05:00,0.1798950731754303,0.1798950731754303,0.1798950731754303,0.1798950731754303,0,0.0,0.0
1998-01-05 00:00:00-05:00,0.1798950731754303,0.1798950731754303,0.1798950731754303,0.1798950731754303,15000,0.0,0.0
1998-01-06 00:00:00-05:00,0.1798950731754303,0.1798950731754303,0.1798950731754303,0.1798950731754303,0,0.0,0.0
1998-01-07 00:00:00-05:00,0.18174923956394196,0.18174923956394196,0.18174923956394196,0.18174923956394196,15000,0.0,0.0
1998-01-08 00:00:00-05:00,0.18174923956394196,0.18174923956394196,0.18174923956394196,0.18174923956394196,0,0.0,0.0
1998-01-09 00:00:00-05:00,0.18174923956394196,0.18174923956394196,0.18174923956394196,0.18174923956394196,0,0.0,0.0
1998-01-12 00:00:00-05:00,0.1798950731754303,0.1798950731754303,0.1798950731754303,0.1798950731754303,15000,0.0,0.0
1998-01-13 00:00:00-05:00,0.1798950731754303,0.1798950731754303,0.1798950731754303,0.1798950731754303,0,0.0,0.0
1998-01-14 00:00:00-05:00,0.1798950731754303,0.1798950731754303,0.1798950731754303,0.1798950731754303,0,0.0,0.0
1998-01-15 00:00:00-05:00,0.1798950731754303,0.1798950731754303,0.1798950731754303,0.1798950731754303,0,0.0,0.0
